SpeciesCode,AreaRange_km2,nHUCs,Prop_CONUS,AreaHab_km2,PropHab_CONUS,ScientificName,CommonName,LogAreaRange,LogAreaHabitat
rCDFLx,28381.670486947954,240,0.0035023815578833707,7867.7721,0.0009712474415281561,Uma notata,Colorado Desert Fringe-toed Lizard,4.453037953556724,3.8958517715388736
rCESNx,17992.505032488098,54,0.002220328004825857,575.2529999999999,7.101286074127596e-05,Leptodeira septentrionalis,Cat-eyed Snake,4.255091632831339,2.7598588922342895
rCFLSx,2720634.3088531923,28451,0.33573427023804714,658137.6684,0.08124466729365559,Plestiodon fasciatus,Common Five-lined Skink,6.434670170474975,5.818316748283807
rCFTLx,6177.994792114202,55,0.0007623827157936649,1506.7106999999999,0.0001859978776581616,Uma inornata,Coachella Fringe-toed Lizard,3.7908475378668536,3.178029872450731
rCHGAx,1083454.7521751658,10089,0.1337015009234385,70327.3527,0.008681652253161127,Thamnophis marcianus,Checkered Gartersnake,6.0348107787929175,4.847124269774836
rCHNIx,1061869.7337423465,9897,0.13103784620584724,696465.2187,0.08597606198783042,Hypsiglena jani,Chihuahuan Nightsnake,6.026071242369862,5.84289943274299
rCHNSx,374806.2804633439,3493,0.04625219664492137,146318.52599999998,0.018062482265554056,Gyalopion canum,Chihuahuan Hook-nosed Snake,5.573806859557581,5.165299317445871
rCHTUx,1006416.823721402,9336,0.12419479412131128,131236.82009999998,0.016200701308622792,Deirochelys reticularia,Chicken Turtle,6.0027778880259755,5.118055698780804
rCKINx,3928233.4487877446,38738,0.484755553497876,2466945.6470999997,0.3045353395702573,Lampropeltis getula,Common Kingsnake,6.594197289325623,6.39215958101605
rCLELx,1355002.341443236,13237,0.16721127157550592,110909.0295,0.013691310548286697,Holbrookia maculata,Common Lesser Earless Lizard,6.131940045671678,5.044966905052585
rCLIZx,119739.89339648993,1167,0.014776254786258882,38806.3107,0.004790495899407369,Anniella pulchra,California Legless Lizard,5.0782388671607865,4.5889023565047165
rCLLIx,2995.1586568846997,37,0.0003696113816708528,452.05379999999997,5.5804373983211935e-05,Gambelia copeii,Cope's Leopard Lizard,3.4764198323962994,2.6551901243085205
rCLSLx,221396.99072054922,2330,0.027321039387978335,125712.639,0.015518761530535777,Sceloporus clarkii,Clark's Spiny Lizard,5.345171713551097,5.0993789433344565
rCMKIx,219863.04357737492,2430,0.02713174580191221,129379.482,0.015971419771899358,Lampropeltis zonata,California Mountain Kingsnake,5.342152235639789,5.111865408011828
rCMTUx,20014.824747678093,189,0.0024698882017100627,3298.3505999999998,0.0004071692139523028,Graptemys caglei,Cagle's Map Turtle,4.301351791720686,3.51829681733415
rCNIGx,194633.1027782077,1974,0.02401829695110798,109753.0659,0.013548611106217237,Hypsiglena ochrorhyncha,Coast Nightsnake,5.2892167060828585,5.04041666089461
rCOACx,2841287.998193503,27478,0.350623290129615,148764.4983,0.01836442852279551,Coluber flagellum,Coachwhip,6.453515256844039,5.172499301962625
rCOGAx,5764978.646370234,60264,0.711415309466156,2422354.0896,0.2990306762951695,Thamnophis sirtalis,Common Gartersnake,6.760797702995722,6.384237626800194
rCOPPx,2487961.8561000265,26104,0.30702180569425175,103574.9007,0.012785939403533031,Agkistrodon contortrix,Copperhead,6.39584371773411,5.015254525600911
rCOSKx,796767.7216840142,8298,0.09832347872639012,40220.7183,0.0049650992998767325,Plestiodon anthracinus,Coal Skink,5.90133173181817,4.60444982237561
rCOSLx,1773351.584021036,17955,0.21883679772742085,140611.4226,0.017357961404332534,Sceloporus graciosus,Common Sagebrush Lizard,6.248794847198792,5.148020602125119
rCOTTx,1586119.8248342825,15323,0.19573184832962862,196069.0311,0.024203998590500538,Agkistrodon piscivorus,Cottonmouth,6.200335993384232,5.29240900272183
rCOWAx,28668.816519944106,266,0.0035378162223386428,1923.9687,0.00023750683849310436,Nerodia paucimaculata,Concho Watersnake,4.457409765166004,3.284198002458626
rCROCx,30259.202125568103,76,0.003734074480555763,11802.0735,0.0014569224357175077,Crocodylus acutus,American Crocodile,4.480857472364253,4.071958314975496
rCRSLx,312076.1244127445,2859,0.03851111101094495,255779.4276,0.0315750267667306,Sceloporus poinsettii,Crevice Spiny Lizard,5.49426054395392,5.407865611139152
rCSBLx,1789086.3106643814,17286,0.22077850924293338,128009.1042,0.01580225168781403,Uta stansburiana,Common Side-blotched Lizard,6.2526312926864795,5.107240858422986
rCSPWx,649502.7478686011,5868,0.08015054811434337,378066.68549999996,0.04667093763670468,Aspidoscelis gularis,Common Spotted Whiptail,5.812580992794183,5.5775684098646305
rCSWHx,64473.77528335612,665,0.007956253372168088,5474.9115,0.0006758576277226026,Aspidoscelis burti,Canyon Spotted Whiptail,4.809383101213511,3.7383771033528332
rCWHIx,307172.12457446696,2939,0.03790594301699812,223278.7311,0.027562935678897987,Aspidoscelis exsanguis,Chihuahuan Spotted Whiptail,5.487381801552246,5.348847355378488
rDBTEx,309412.78926331346,2230,0.03818244762539407,123806.3139,0.01528343272937542,Malaclemys terrapin,Diamond-backed Terrapin,5.490538260855566,5.09274279348868
rDBWAx,1365596.7710909888,13110,0.1685186553333311,194791.2534,0.02404626164715838,Nerodia rhombifer,Diamond-backed Watersnake,6.135322481232758,5.289569452104212
rDEBRx,3319391.6821954143,34854,0.4096226899843366,2984670.468,0.36844655882313165,Storeria dekayi,Dekay's Brownsnake,6.521058501393138,6.474896388453866
rDEIGx,298304.7514646219,2908,0.03681168311213894,175129.21169999999,0.021619055132579123,Dipsosaurus dorsalis,Desert Iguana,5.474660170956538,5.243358592811033
rDENIx,1083860.1067636064,10757,0.1337515228710758,893784.1608,0.11033435748035839,Hypsiglena chlorophaea,Desert Nightsnake,6.034973231666158,5.951232654040933
rDETOx,280983.9409903182,2772,0.03467424419004687,189742.9797,0.02342307088197863,Gopherus agassizii,Desert Tortoise,5.448681499483062,5.278165716404391
rDGWHx,265989.9690518782,2795,0.03282394398235602,60917.6664,0.007520061191765547,Aspidoscelis uniparens,Desert Grassland Whiptail,5.424865258933473,4.784743258271779
rDHLIx,859590.9180111827,8335,0.10607604580396042,546687.1529999999,0.06748651230855576,Phrynosoma platyrhinos,Desert Horned Lizard,5.93429181831491,5.737738868208796
rDHNSx,95323.86451045342,840,0.011763245057796004,47539.8567,0.005868619935049996,Heterodon gloydi,Dusty Hog-nosed Snake,4.979201640698591,4.677057868294706
rDNLIx,293696.68122340605,2908,0.036243033700269836,193154.9823,0.023844270016068623,Xantusia vigilis,Desert Night Lizard,5.467899039016825,5.285905914952961
rDSALx,49746.63786758852,432,0.006138881328858692,4622.287499999999,0.0005706043402531419,Sceloporus arenicolus,Dunes Sagebrush Lizard,4.696763734229584,3.6648569545096885
rDSLIx,553186.9787589973,5401,0.06826489911359265,506383.80569999997,0.06251121276344747,Sceloporus magister,Desert Spiny Lizard,5.742871948878216,5.704479808368723
rEAFOx,37803.6138309706,333,0.00466507705964048,8705.8449,0.001074704437037004,Pantherophis gloydi,Eastern Foxsnake,4.577533318139611,3.9398109256660656
rEARAx,770859.6452551822,8012,0.09512634594569974,512916.6852,0.06331767263792537,Pantherophis alleghaniensis,Eastern Ratsnake,5.8869753108134955,5.71004682691217
rEARIx,1738246.1152575319,18328,0.2145046796995306,317960.36819999997,0.03925103449826673,Thamnophis sauritus,Eastern Ribbonsnake,6.240111267469934,5.502372991227577
rEBTUb,145771.6818268685,966,0.017988653991556115,41589.9387,0.005134124507201708,Terrapene carolina bauri,Florida Box Turtle,5.163673164442716,4.618988280252614
rEBTUx,2645333.7424368705,27503,0.32644195901781853,95616.3654,0.011803487579790384,Terrapene carolina,Eastern Box Turtle,6.4224804715905455,4.980532231132156
rECLIx,1612090.0933244966,16082,0.1989366557934893,937452.4893,0.11572505154118866,Crotaphytus collaris,Eastern Collared Lizard,6.207389309144219,5.971949266631548
rEDBRx,394120.71972452756,3571,0.04863565521901542,132355.8882,0.016338846137324777,Crotalus adamanteus,Eastern Diamond-backed Rattlesnake,5.595629267206356,5.121743266800082
rEELIx,48323.98565916484,522,0.005963321864860385,19170.5373,0.0023665321095593357,Holbrookia elegans,Elegant Earless Lizard,4.684162746771965,4.28263428518662
rEFLIx,3253925.8127011885,32653,0.4015440092705703,1895365.7163,0.23397590567176646,Sceloporus undulatus,Eastern Fence Lizard,6.512407647094452,6.277693020766798
rEGLIx,592046.4073404148,5573,0.07306026681670344,57126.444299999996,0.0070520488093415564,Ophisaurus ventralis,Eastern Glass Lizard,5.772355750070794,4.756837193272058
rEHNSx,3379557.904950782,34610,0.41704737871373365,106987.0275,0.01320715386965485,Heterodon platirhinos,Eastern Hog-nosed Snake,6.5288598919942356,5.029331121360766
rEISNx,252041.56955949543,2001,0.031102670487669463,43874.9739,0.005416203673145238,Drymarchon couperi,Eastern Indigo Snake,5.401472175469773,4.6422168711242655
rEMDTx,1705976.9031925995,16810,0.2105225640846086,189566.72999999998,0.023401313506698898,Kinosternon subrubrum,Eastern Mud Turtle,6.231973147063681,5.277762118628228
rEMSTx,2736669.7939166483,28558,0.33771309622659457,219721.89419999998,0.027123857284766826,Sternotherus odoratus,Eastern Musk Turtle,6.437222398677477,5.3418733343738145
rEMTUx,22841.940830393996,234,0.0028187626358154544,865.9701,0.00010690081428068836,Graptemys ernsti,Escambia Map Turtle,4.358733002206037,2.937502897064477
rEPNSx,563983.8009173267,5263,0.06959725870209782,324491.9877,0.04005733883039277,Salvadora grahamiae,Eastern Patch-nosed Snake,5.751266630094601,5.511203977744595
rEWSNx,1222147.5488806427,13519,0.15081659968465894,643467.2265,0.07943365536037114,Carphophis amoenus,Eastern Wormsnake,6.087123641091785,5.808526432028801
rFCSNx,86711.39675594203,630,0.010700441223006304,11515.3236,0.0014215242183830917,Tantilla relicta,Florida Crowned Snake,4.938076181939135,4.061276146878596
rFGWAx,220285.6962903322,1742,0.02718390238895777,63709.1424,0.007864658606208608,Nerodia floridana,Florida Green Watersnake,5.342986298222686,4.804201759006786
rFHSNx,900438.9825798938,8711,0.11111681703292932,596976.1812,0.07369450732358515,Tantilla gracilis,Flat-headed Snake,5.954454288586213,5.775957003525067
rFLBRx,154632.37387171644,1021,0.019082089433357572,104723.5707,0.012927738477588588,Storeria victa,Florida Brownsnake,5.18930042310081,5.020044441686979
rFLMTx,16956.039556856496,153,0.0020924251187394182,655.2728999999999,8.089102220280824e-05,Sternotherus depressus,Flattened Musk Turtle,4.229324421065826,2.8164222072910565
rFLSKx,22844.829787550134,228,0.0028191191416197837,15508.1619,0.0019144253769347776,Plestiodon tetragrammus,Four-lined Skink,4.358787926558801,4.190560326247321
rFLSOx,271508.93028263893,2268,0.03350500001963821,2132.0838,0.0002631978798513532,Apalone ferox,Florida Softshell,5.433784118671418,3.3288042703181167
rFLWOx,91080.03986652436,790,0.011239544623227732,11871.7479,0.0014655234833685967,Rhineura floridana,Florida Wormlizard,4.9594232120376125,4.074514665663948
rFMTUx,1577318.6857466747,17033,0.19464576189778945,15754.6323,0.0019448512385852978,Graptemys pseudogeographica,False Map Turtle,6.197919448229724,4.197408271556702
rFRBCx,143265.5903964792,987,0.017679394943107878,18448.761599999998,0.0022774315620254035,Pseudemys nelsoni,Florida Red-bellied Cooter,5.1561418938487975,4.265967218823681
rFSLIx,77429.66353812392,506,0.009555048062930355,3244.0256999999997,0.00040046300545189733,Sceloporus woodi,Florida Scrub Lizard,4.888907372089908,3.5110842861445355
rFSSKx,35655.073248868204,304,0.0043999408367891854,3881.9691,0.0004792147648082433,Plestiodon reynoldsi,Florida Sand Skink,4.552121332988225,3.589052074135059
rFTHLx,28552.46708017285,254,0.003523458359495005,14886.8271,0.0018377238879792946,Phrynosoma mcallii,Flat-tailed Horned Lizard,4.455643639482575,4.172802144374194
rGBCLx,702518.2218693042,6621,0.08669281342983626,408820.7466,0.05046741302774652,Crotaphytus bicinctores,Great Basin Collared Lizard,5.846657593423603,5.611532927012355
rGBKIx,103497.21664685856,921,0.012771860734656762,80608.3695,0.009950805850442878,Lampropeltis alterna,Gray-banded Kingsnake,5.014928670458015,4.90638013658126
rGCRSx,725945.2405729828,6892,0.08958377639488392,106235.4582,0.01311437541210953,Regina rigida,Glossy Crayfish Snake,5.860903862278725,5.026269495374458
rGCSNx,1068546.978965319,10467,0.1318618378922125,58061.7054,0.007167503341957696,Regina grahamii,Graham's Crayfish Snake,6.0287936207976,4.763889787867204
rGCWHx,11693.042643364093,110,0.00144295583054196,3216.3381,0.0003970450733714733,Aspidoscelis dixoni,Gray Checkered Whiptail,4.0679275335132115,3.5073616953147373
rGELIx,743817.6151135603,7059,0.09178927994391883,423179.0064,0.05223988723242596,Cophosaurus texanus,Greater Earless Lizard,5.87146645912114,5.626524114530945
rGHLIx,39975.31815627336,356,0.004933071756485889,32031.5562,0.003954177448456514,Phrynosoma goodei,Goode's Horned Lizard,4.601791928902676,4.5055780386530495
rGIGAx,41851.74948352836,367,0.005164628897501773,10690.800299999999,0.0013197398586651287,Thamnophis gigas,Giant Gartersnake,4.621713617052384,4.029010217169898
rGIMOx,259196.1694469124,2662,0.03198556914267454,188778.0789,0.023303957437738363,Heloderma suspectum,Gila Monster,5.413628578987286,5.2759515621787125
rGISKx,309201.77093753224,3134,0.03815640734376472,111114.00809999999,0.013716614400290497,Plestiodon gilberti,Gilbert's Skink,5.490241972653129,5.0457688137296595
rGLSNx,1388941.5644480416,13061,0.17139947144892728,782683.5726,0.09661939971721688,Arizona elegans,Glossy Snake,6.142683974483756,5.8935862187003725
rGLSWx,186405.24062415888,2047,0.0230029545778534,52385.8662,0.006466841930892521,Aspidoscelis flagellicauda,Gila Spotted Whiptail,5.270458118008092,4.719214129362987
rGNLIx,18888.134084079386,205,0.0023308512622373773,6654.7458,0.0008215038196480351,Xantusia henshawi,Granite Night Lizard,4.2761890570741174,3.823131470815085
rGNRAx,49197.174027259185,521,0.006071075875970419,9045.5031,0.0011166339888276638,Senticolis triaspis,Green Ratsnake,4.691940156840207,3.956432726804186
rGNSLx,20361.928039711987,206,0.0025127217681577877,5032.4688,0.0006212397085790359,Sceloporus orcutti,Granite Spiny Lizard,4.308818898289647,3.701781091056005
rGOPHx,4607527.573533552,46901,0.5685824450820889,289938.2364,0.035791805701220765,Pituophis catenifer,Gophersnake,6.66346794291393,5.46230549290763
rGOTOx,320705.46071064833,2983,0.03957599647356953,150539.1687,0.018583505036915148,Gopherus polyphemus,Gopher Tortoise,5.506106354803125,5.177649513465229
rGPRAx,1408914.6086606884,13574,0.17386420380981257,462003.2352,0.057032595055178444,Pantherophis emoryi,Great Plains Ratsnake,6.1488846722355,5.664645016734888
rGPSKx,1394178.6517800586,13312,0.1720457434186169,648492.3648,0.08005399014576739,Plestiodon obsoletus,Great Plains Skink,6.1443184283609655,5.811904867166824
rGPSLx,28344.315728472404,140,0.003497771870893871,12979.1394,0.0016022268788755698,Sceloporus grammicus,Graphic Spiny Lizard,4.452465976975758,4.113245896915661
rGRANx,1341362.7312374597,12777,0.1655281035863843,630443.781,0.07782595905689581,Anolis carolinensis,Green Anole,6.127546235624158,5.799646364993065
rGRRAx,1545913.911744823,17462,0.19077032048061976,897115.7187,0.11074562601299394,Pantherophis spiloides,Gray Ratsnake,6.189185305432775,5.952848466178396
rGSHLx,1787632.1383834232,18194,0.22059906010934008,122984.6967,0.015182007116981852,Phrynosoma hernandesi,Greater Short-horned Lizard,6.252278153885564,5.089851074429433
rGSTUx,201848.10678124527,800,0.024908649651521238,121542.2595,0.015003943565793704,Chelonia mydas,Green Sea Turtle,5.305024680333828,5.0847273057258
rHACOx,425696.2164371122,3896,0.05253216432048007,105554.8152,0.013030352544652039,Micrurus fulvius,Harlequin Coralsnake,5.6290997902105255,5.023478049743059
rHSTUx,222974.57986328236,1054,0.027515718525063185,143512.2648,0.017716059672713606,Eretmochelys imbricata,Hawksbill Sea Turtle,5.348255354284136,5.156889018194386
rIGLIx,188361.73540070062,1373,0.02324439178383485,26932.1211,0.0033246709971812057,Ophisaurus compressus,Island Glass Lizard,5.274992682999589,4.43027055860088
rINLIx,9294.37133069,3,0.001146952740350455,111.2544,1.373394526243968e-05,Xantusia riversiana,Island Night Lizard,3.968220019514498,2.0463171959040514
rKELIx,91201.43146902138,711,0.011254524703771723,32846.7537,0.004054810572567359,Holbrookia propinqua,Keeled Earless Lizard,4.960001654931685,4.516492453961455
rKISNx,324331.77083158185,4231,0.04002349380099302,34466.2677,0.004254733601479067,Clonophis kirtlandii,Kirtland's Snake,5.510989493295278,4.537394256861531
rKRSTx,192134.12329005258,1037,0.023709915537234953,116063.43029999999,0.0143276023124585,Lepidochelys kempii,Kemp's Ridley Sea Turtle,5.283604503021555,5.064695402161183
rLASWx,30289.538280994184,250,0.0037378180512997843,26201.1285,0.0032344326573434242,Aspidoscelis laredoensis,Laredo Striped Whiptail,4.481292653209226,4.418319997074256
rLBSKx,2163093.8052944443,21538,0.26693213336822563,109595.2896,0.01352913420401912,Scincella lateralis,Little Brown Skink,6.335075353576117,5.0397918885946185
rLEATx,273821.77723507374,1442,0.03379041213152006,160475.1894,0.019810070138342756,Dermochelys coriacea,Leatherback Sea Turtle,5.4374679849116445,5.205407896930401
rLISNx,918583.7248888392,9125,0.11335593156512788,286419.0645,0.0353573769123934,Tropidoclonion lineatum,Lined Snake,5.9631187464884094,5.457001921916517
rLISWx,408126.1505115426,3908,0.05036396654308676,284804.2926,0.03515803927823308,Aspidoscelis inornata,Little Striped Whiptail,5.610794422901195,5.454546530745872
rLMTUx,469873.86488205456,4676,0.05798381598613436,23981.3541,0.0029604096964127567,Sternotherus minor,Loggerhead Musk Turtle,5.671981289557611,4.379873701763447
rLNLLx,1236455.0054662956,11947,0.15258218188000053,732074.8724999999,0.09037194238540235,Gambelia wislizenii,Long-nosed Leopard Lizard,6.0921783170311254,5.864555500526597
rLNSNx,1549576.2008269592,14547,0.19122225771760554,896349.5207999999,0.11065104170874353,Rhinocheilus lecontei,Long-nosed Snake,6.190212937648524,5.952477390639343
rLOGTx,241273.34027012173,1167,0.029773839343233976,140522.112,0.0173469363402294,Caretta caretta,Loggerhead Sea Turtle,5.382509336773177,5.147744668468785
rLOPIx,83438.60774900611,825,0.01029656944012421,32250.3534,0.003981187155653488,Pituophis ruthveni,Louisiana Pinesnake,4.921367048870433,4.508534478004743
rLTBLx,189227.27840088552,1841,0.02335120233407349,122787.7083,0.0151576896256922,Urosaurus graciosus,Long-tailed Brush Lizard,5.276983743086049,5.089154893802981
rLWWHx,2502.4161608925992,7,0.0003088055093899455,1223.172,0.00015099607111762652,Aspidoscelis gypsi,Little White Whiptail,3.398359536112736,3.0874875309517833
rMALIx,212123.557183245,2226,0.026176670432872334,6083.9019,0.0007510352460365861,Elgaria kingii,Madrean Alligator Lizard,5.326588901362332,3.784182202647207
rMASSx,1496773.5764946465,14879,0.18470625867680265,468351.7074,0.05781629052875001,Sistrurus catenatus,Massasauga,6.1751561076801815,5.670572107811614
rMBHSx,11782.965085857102,90,0.00145405252424687,5929.7886,0.0007320105276756589,Tantilla atriceps,Mexican Black-headed Snake,4.071254590823783,3.7730392108195763
rMEGAx,75229.58335355861,834,0.009283551701649233,284.0877,3.5069578565273685e-05,Thamnophis eques,Mexican Gartersnake,4.876388656558634,2.453452430703693
rMFTLx,61950.77980561027,608,0.007644908314591442,34352.801999999996,0.004240726679389115,Uma scoparia,Mohave Fringe-toed Lizard,4.7920467774294675,4.535962166242986
rMGLIx,261719.0852416178,2658,0.03229690436712979,50599.7154,0.006246348203744086,Ophisaurus mimicus,Mimic Glass Lizard,5.417835393686497,4.704148074141041
rMHNSx,237885.39872598488,2126,0.029355757398803372,209723.6511,0.025889611057597697,Heterodon kennerlyi,Mexican Hog-nosed Snake,5.376367786100567,5.321647409783534
rMILKx,5008429.468822123,51402,0.6180549172970312,3651989.7492,0.4508246623459711,Lampropeltis triangulum,Milksnake,6.6997015622036855,6.562529549839226
rMLSKx,946518.7879475458,9317,0.11680320045369161,674959.9356,0.08332131412213999,Plestiodon multivirgatus,Many-lined Skink,5.976129238924183,5.829277994661782
rMORAx,417320.30468490307,4081,0.05149855219166311,247133.1024,0.030507669817090383,Crotalus scutulatus,Mohave Rattlesnake,5.62046951578787,5.392930921147935
rMOSKx,281016.29194376507,2573,0.034678236392788574,44062.856999999996,0.005439397148739349,Plestiodon egregius,Mole Skink,5.448731498895014,4.644072653030554
rMPSLx,27949.04313948628,263,0.0034489940716223846,246.519,3.043186114123457e-05,Trachemys gaigeae,Mexican Plateau Slider,4.446366944016557,2.3918503973542617
rMSWAx,291336.1620402616,2387,0.035951738694999555,39535.554599999996,0.004880518368681106,Nerodia cyclopion,Mississippi Green Watersnake,5.464394394685379,4.596987835406956
rMTSKx,31597.59682431224,348,0.00389923632020879,2790.9530999999997,0.0003445328643670393,Plestiodon callicephalus,Mountain Skink,4.499654053326368,3.4457525385372376
rNALIx,530193.1376287047,5935,0.06542739153430227,181447.7301,0.022399052920040272,Elgaria coerulea,Northern Alligator Lizard,5.724434102293202,5.258751539573166
rNARAx,5902017.391946577,61142,0.7283262934564316,99351.3222,0.012264554218492105,Coluber constrictor,North American Racer,6.771000484936103,4.997173651217781
rNHGAx,76335.54859901863,841,0.009420031063607172,149.5701,1.846387708079527e-05,Thamnophis rufipunctatus,Narrow-headed Gartersnake,4.8827268310748515,2.174844784017384
rNMTHx,457221.1183486913,4283,0.056422429874791714,338819.8014,0.0418260545763429,Leptotyphlops dissectus,New Mexico Threadsnake,5.660126281588707,5.529968783557895
rNMTUx,1135693.9281055597,12691,0.1401479687753493,8038.7766,0.0009923573162174345,Graptemys geographica,Northern Map Turtle,6.055261303870563,3.905189959656799
rNMWHx,167460.26439689353,1606,0.02066508882807567,104078.1114,0.012848058908103402,Aspidoscelis neomexicana,New Mexico Whiptail,5.223911772564507,5.017359402923243
rNRBCx,133190.56902332132,1307,0.016436107693019605,18837.9162,0.002325471261803809,Pseudemys rubriventris,Northern Red-bellied Cooter,5.124473474337767,4.2750328606175305
rNRBOx,1406876.1787438153,15002,0.17361265556668934,97011.4248,0.01197570251634527,Charina bottae,Northern Rubber Boa,6.148255876216098,4.986822883085009
rNWATx,2905438.420799401,31308,0.3585396408309822,306092.934,0.03778604352524989,Nerodia sipedon,Northern Watersnake,6.463211675234979,5.485853304245395
rNWGAx,163095.18132174254,1903,0.020126424746690175,63393.0561,0.007825638918516191,Thamnophis ordinoides,Northwestern Gartersnake,5.212441129916475,4.802041689070811
rOBTUx,1992321.2349480982,19300,0.24585829625041258,145815.6132,0.01800039953563973,Terrapene ornata,Ornate Box Turtle,6.299359363865617,5.163804028533183
rOMTUx,923110.5391810746,9853,0.1139145537540642,22652.6364,0.002796384397988292,Graptemys ouachitensis,Ouachita Map Turtle,5.965253709348722,4.355118754134338
rORSTx,42280.19890872338,132,0.0052175008158752475,32008.181399999998,0.003951291915626167,Lepidochelys olivacea,Olive Ridley Sea Turtle,4.6261370217942765,4.505260999655488
rORWHx,24087.8986986584,216,0.0029725174988956852,5020.3548,0.0006197442799675905,Aspidoscelis hyperythra,Orange-throated Whiptail,4.381798916088804,3.7007344108177653
rOTLIx,1069016.0785051524,10817,0.13191972615421174,427730.97239999997,0.052801810642920166,Urosaurus ornatus,Ornate Tree Lizard,6.02898423725139,5.631170699065309
rPALIx,22302.01029017521,214,0.002752133620181229,8690.8464,0.001072852927541481,Elgaria panamintina,Panamint Alligator Lizard,4.3483440118634284,3.939062074371485
rPASWx,52810.78242318181,537,0.006517005773194481,21061.5363,0.0025999689602126865,Aspidoscelis pai,Pai Striped Whiptail,4.722722601867461,4.3234900469196385
rPATUx,4421966.93445508,46411,0.5456837168174377,202646.736,0.025015991995247507,Chrysemys picta,Painted Turtle,6.645615490789645,5.306739613019213
rPBHSx,1150169.155471354,10767,0.14193425437807455,695193.498,0.08581907275879398,Tantilla nigriceps,Plains Black-headed Snake,6.0607617167757,5.842105701593765
rPBWAx,1933270.3204920953,19226,0.23857123984328657,120115.4292,0.01482780662883669,Nerodia erythrogaster,Plain-bellied Watersnake,6.286292583718162,5.079598797461452
rPCOOx,120569.75378617988,832,0.014878661997483627,7288.9524,0.0008997942848294389,Pseudemys peninsularis,Peninsula Cooter,5.0812383740458715,3.862665114107743
rPFLIx,604864.8206603827,6610,0.07464209669644319,478230.3666,0.05903577456460923,Sceloporus tristichus,Plateau Fence Lizard,5.781658326386407,5.679637149421118
rPHNSx,1805008.2565714389,17806,0.2227433241658654,101979.8352,0.01258903445175579,Heterodon nasicus,Plains Hog-nosed Snake,6.256479192820743,5.008514305809642
rPINEl,49650.38109849479,453,0.006127002960633314,16541.2836,0.0020419604396130953,Pituophis melanoleucus lodingi,Black Pinesnake,4.695922586332672,4.218569207681281
rPINEu,295142.35801840137,2694,0.036421434465925266,70284.75749999999,0.008676394032854851,Pituophis melanoleucus mugitus,Florida Pinesnake,5.470031542721009,4.846861150746822
rPINEx,641049.944196005,6518,0.07910744729654888,185177.15099999998,0.022859436172308935,Pituophis melanoleucus,Pinesnake,5.80689186671656,5.2675873980759205
rPLGAx,1677462.660039451,17521,0.20700382267005668,472974.14519999997,0.058386913422983695,Thamnophis radix,Plains Gartersnake,6.224652861646211,5.674837400983336
rPLSWx,465676.1180954699,5019,0.05746580169459506,271576.008,0.033525056343514326,Aspidoscelis velox,Plateau Striped Whiptail,5.668083965986617,5.433891400168669
rPLTGx,7243.018402205701,78,0.0008938097596109141,3060.855,0.0003778512582537392,Phyllodactylus nocticolus,Peninsular Leaf-toed Gecko,3.8599195886062434,3.48584275651944
rPLWHx,20488.16586989141,185,0.002528299887441885,18651.654899999998,0.0023024779914368764,Aspidoscelis scalaris,Plateau Spotted Whiptail,4.3115030814739885,4.270717371375409
rPMTUx,55315.926412428715,571,0.006826147904621018,114.27839999999999,1.410724690690154e-05,Graptemys gibbonsi,Pascagoula Map Turtle,4.742850190205463,2.057964151241372
rPOSLx,2846077.7731676204,28602,0.3512143624395932,164421.40589999998,0.020297216007672293,Trachemys scripta,Pond Slider,6.454246763631624,5.215958357358983
rPRATx,1221457.4068324526,11857,0.15073143412743734,369434.80079999997,0.04560536331351844,Sistrurus miliarius,Pygmy Rattlesnake,6.086878327387926,5.567537803620527
rPRRAx,1926680.1606169944,19231,0.2377579947448111,180817.2873,0.02232122708208421,Crotalus viridis,Prairie Rattlesnake,6.284809625393415,5.257239949480548
rPRSKx,883686.0700423998,8981,0.10904945838541294,168812.45549999998,0.02083927488220721,Plestiodon septentrionalis,Prairie Skink,5.946298009060013,5.227404487048848
rPSHLx,380718.7894489582,4063,0.04698181763187343,189377.6193,0.023377968488413402,Phrynosoma douglasii,Pygmy Short-horned Lizard,5.580604310890109,5.277328652656517
rPWLIx,269950.942737915,2400,0.03331273977736098,39798.285299999996,0.004912951504382368,Rhadinaea flavilata,Pine Woods Littersnake,5.431284848477605,4.5998643609985574
rQUEEx,1132228.5125783852,12703,0.13972032631369927,300277.4553,0.03706814413303993,Regina septemvittata,Queensnake,6.053934087396781,5.477522726783229
rRASNx,505519.43487559067,5042,0.062382584093283476,96447.2472,0.011906056872876835,Farancia erytrogramma,Rainbow Snake,5.703737856854765,4.984289836511671
rRAWHx,3831.649481031001,16,0.0004728368079957751,2058.1641,0.0002540727655761788,Cnemidophorus lemniscatus,Rainbow Whiptail,3.583385773001301,3.3134799986495787
rRBGEx,9030.4827102458,84,0.0011143881089625987,7430.0346,0.0009172103619671033,Coleonyx reticulatus,Reticular Banded Gecko,3.9557109654622393,3.8709908361770067
rRBLIx,106304.24488404833,867,0.013118256269581758,43124.520599999996,0.005323562981682993,Sceloporus variabilis,Rose-bellied Lizard,5.026550606883697,4.634724280210446
rRBMTx,420661.0269360063,4033,0.05191080713654577,13927.2471,0.0017192672768705935,Sternotherus carinatus,Razor-backed Musk Turtle,5.623932277715417,4.14386528100176
